SMILES,truth,predictions
N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,"N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])O[PH](=O)(=O)O[PH](=O)(=O)[O-])C(O)C1O","CC(=O)Nc1ncnn2c(C3(C#N)OC(COP(=O)([O-])[O-])C(O)C3O)ccc12,N#CC1(c2ccc3c(NS(=O)(=O)O)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1O,N#CC1(c2ccc3c(NC4OC(C(=O)O)C(O)C(O)C4O)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(OC2OC(C(=O)O)C(O)C(O)C2O)C1O,[H]N=C(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1OC1OC(C(=O)O)C(O)C(O)C1O,N#CC1(c2ccc3c(=O)[nH]cnn23)OC(COP(=O)([O-])[O-])C(O)C1O,N#CC1(c2ccc3c(NO)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1O,N#CC1(c2ccc3c(N)nc[n+]([O-])n23)OC(COP(=O)([O-])[O-])C(O)C1O,N#CC1(c2ccc3c(N)[n+]([O-])cnn23)OC(COP(=O)([O-])[O-])C(O)C1O,N#CC1(c2ccc3c(N)nc(O)nn23)OC(COP(=O)([O-])[O-])C(O)C1O,N#CC1(c2c(O)cc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1O,O=P([O-])([O-])O,N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O,N#CC(O)(c1ccc2c(N)ncnn12)C(O)C(O)C(O)COP(=O)([O-])[O-]"
CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CN(C)C)c12,"CCOC(=O)c1c(COC2OC(C(=O)O)C(O)C(O)C2O)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12","CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(C[N+](C)(C)[O-])c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CN(C)CO)c12,CCOC(=O)c1c(COS(=O)(=O)O)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(COC2OC(C(=O)O)C(O)C(O)C2O)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OC)c(CN(C)C)c12,CC(O)OC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)O)c(CO)n2C,CCO,CC=O,CCOC(=O)C1=C(CO)[N+](C)([O-])c2cc(Br)c(O)c(CN(C)C)c21,CCOC(=O)c1c(CO)[nH]c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(CO)c2cc(Br)c(O)c(CN(C)C)c12"
CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,"CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CNC)c12","CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C(C)=O)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CNCO)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CO)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)O)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC)c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CNC)c12,Sc1ccccc1,CNCc1c(O)c(Br)cc2c1c(C(=O)O)c(CSc1ccccc1)n2C,CNCc1c(O)c(Br)cc2c1c(C(=O)OC(C)O)c(CSc1ccccc1)n2C,CCO,CC=O"
CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,"CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12","CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)O)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNCO)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CO)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OC)c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CNC)c12,CC=O,CNCc1c(O)c(Br)cc2c1c(C(=O)O)c(CS(=O)c1ccccc1)n2C,CNCc1c(O)c(Br)cc2c1c(C(=O)OC(C)O)c(CS(=O)c1ccccc1)n2C,CCO,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C(C)=O)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,O=[SH]c1ccccc1"
CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,"CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12","CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C[N+](C)(C)[O-])c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)CO)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OC)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CN(C)C)c12,CC(O)OC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CC=O,CCO,CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)O)c(CS(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CO)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C(O)N(C)C)c12,CNC,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C=O)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12"
CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,"CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CNC)c12","CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C(C)=O)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNCO)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CO)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)O)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC)c(CNC)c12,CC=O,CNCc1c(O)c(Br)cc2c1c(C(=O)O)c(CS(=O)(=O)c1ccccc1)n2C,CCO,CNCc1c(O)c(Br)cc2c1c(C(=O)OC(C)O)c(CS(=O)(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C=O)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(CO)c2cc(Br)c(O)c(CNC)c12"
CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,"CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12","CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C[N+](C)(C)[O-])c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)CO)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC)c(CN(C)C)c12,CC=O,CCO,CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)O)c(CS(=O)(=O)c1ccccc1)n2C,CC(O)OC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CNC,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CO)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C(O)N(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C=O)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c(O)c(CN(C)C)c12"
CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)[nH]c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,"CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(C[N+](C)(C)[O-])c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)CO)c12,CCO,CC(O)OC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,CC=O,CN(C)Cc1c(OS(=O)(=O)[O-])c(Br)cc2c1c(C(=O)O)c(CS(=O)(=O)c1ccccc1)n2C,O=S(=O)([O-])O,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(C=O)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CO)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(C(O)N(C)C)c12,CNC,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c(OS(=O)(=O)[O-])c(CN(C)C)c12,CCOC(=O)C1=C(CS(=O)(=O)c2ccccc2)[N+](C)([O-])c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c21"
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCC(O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(=O)NC1=O,"Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O)OC1OC(C(=O)O)C(O)C(O)C1O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(OS(=O)(=O)O)NC1=O,Cc1cccc(C)c1OC(O)C(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O,CC(C)C(C(=O)NC(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)CO)N1CCC(O)NC1=O,Cc1cccc(C)c1O,CC(C)C(C(=O)NC(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)C=O)N1CCC(O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(OC2OC(C(=O)O)C(O)C(O)C2O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N(CCC=O)C(N)=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1C(=O)CC(O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CC=CNC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1C(=O)NC(O)CC1O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CC(O)C(O)NC1=O,Cc1cc(O)cc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O,Cc1ccc(O)c(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)N(O)C1=O"
NC(CCCCCNOC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12)C(=O)O,O=C(O)CCCCC1SCC2NC(=O)NC21,"NC(CCCCCNOC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,CC(=O)NC(CCCCCNOC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)O,NC(CCCCCN(O)OC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)O,NOC(=O)CCCCC1SCC2NC(=O)NC21,NC(CCCCC(O)NOC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)O,NC(CCCCC=O)C(=O)O,NC(CCCCCO)C(=O)O,O=C1NC2CSC(CCCCC(=O)ONCCCCCC(NC3OC(C(=O)O)C(O)C(O)C3O)C(=O)O)C2N1,NC(CCCCCNOC(=O)CCCCC(S)C1NC(=O)NC1C=O)C(=O)O,NC(CCCCCNOC(=O)CCCCC(=O)C1NC(=O)NC1CS)C(=O)O,NC(CCCCCNOC(=O)CCCCC1C2NC(=O)NC2CS1=O)C(=O)O,O=C1NC2CSC(CCCCC(=O)ONCCCCCC(=O)C(=O)O)C2N1,NCCCCCCNOC(=O)CCCCC1SCC2NC(=O)NC21,NC(O)(CCCCCNOC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)O,NC(CCCCCNOC(=O)C(O)CCCC1SCC2NC(=O)NC21)C(=O)O"
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(N)=O)cc21,"NC(=O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)O)cc21","Cn1cnc2c(F)c(Nc3ccc(Br)cc3SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c(C(N)=O)cc21,Cn1cnc2c(F)c(Nc3ccc(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)cc3Cl)c(C(N)=O)cc21,NC(=O)c1cc2c(ncn2CO)c(F)c1Nc1ccc(Br)cc1Cl,NC(=O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,C[N+]1([O-])C=Nc2c1cc(C(N)=O)c(Nc1ccc(Br)cc1Cl)c2F,Cn1cnc2c(F)c(Nc3c(O)cc(Br)cc3Cl)c(C(N)=O)cc21,Cn1cnc2c(F)c(Nc3cc(O)c(Br)cc3Cl)c(C(N)=O)cc21,Cn1c[n+](C2OC(C(=O)O)C(O)C(O)C2O)c2c(F)c(Nc3ccc(Br)cc3Cl)c(C(N)=O)cc21,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NC3OC(C(=O)O)C(O)C(O)C3O)cc21,Cn1cnc2c(F)c(Nc3ccc(Br)c(O)c3Cl)c(C(N)=O)cc21,Cn1c[n+]([O-])c2c(F)c(Nc3ccc(Br)cc3Cl)c(C(N)=O)cc21,Cn1c(=O)[nH]c2c(F)c(Nc3ccc(Br)cc3Cl)c(C(N)=O)cc21,Cn1cnc2c(F)c(N(O)c3ccc(Br)cc3Cl)c(C(N)=O)cc21,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NO)cc21,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)O)cc21"
O=C(NOCCO)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,"O=C(O)CONC(=O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,NC(=O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl","O=C(NOCCOS(=O)(=O)O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,O=C(NOCCOC1OC(C(=O)O)C(O)C(O)C1O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,O=C(O)CONC(=O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,O=C(NOC(O)CO)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,NC(CCC(=O)NC(CSc1ccc(Nc2c(C(=O)NOCCO)cc3[nH]cnc3c2F)c(Cl)c1)C(=O)NCC(=O)O)C(=O)O,O=C(NOCCO)c1cc2[nH]cnc2c(F)c1Nc1cc(O)c(Br)cc1Cl,O=C(NOCCO)c1cc2[nH]c[n+]([O-])c2c(F)c1Nc1ccc(Br)cc1Cl,O=C(NOCCO)c1cc2[nH]c(=O)[nH]c2c(F)c1Nc1ccc(Br)cc1Cl,O=C(NOCCO)c1cc2[nH]cnc2c(F)c1Nc1c(O)cc(Br)cc1Cl,NC(CCC(=O)NC(CSc1cc(Br)ccc1Nc1c(C(=O)NOCCO)cc2[nH]cnc2c1F)C(=O)NCC(=O)O)C(=O)O,O=C(NOCCO)c1cc2c(ncn2C2OC(C(=O)O)C(O)C(O)C2O)c(F)c1Nc1ccc(Br)cc1Cl,O=C(NOCCO)c1cc2[nH]c[n+](C3OC(C(=O)O)C(O)C(O)C3O)c2c(F)c1Nc1ccc(Br)cc1Cl,O=C(c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl)N(O)OCCO,O=C(O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,NOCCO"
N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1,N=C(N)Nc1ccc(C(=O)O)cc1,"[H]N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)OC3OC(C(=O)O)C(O)C(O)C3O)cc2)cc1,[H]N=C(Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1)NC1OC(C(=O)O)C(O)C(O)C1O,[H]N=C(N)Nc1ccc(C(=O)Oc2ccc(C(O)C(=O)O)cc2)cc1,[H]N=C(N)Nc1ccc(C(=O)Oc2ccc(C)cc2)cc1,[H]N=C(N)N(c1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1)C1OC(C(=O)O)C(O)C(O)C1O,O=C(O)Cc1ccc(O)cc1,[H]N=C(N)Nc1ccc(C(=O)O)cc1,[H]N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)NCC(=O)O)cc2)cc1,[H]N=C(NO)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1,[H]N=C(N)N(O)c1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1,[H]N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1O,[H]N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2O)cc1,[H]N=C(N)Nc1ccc(C=O)cc1,O=C1C=CC(O)(CC(=O)O)C=C1,[H]N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)c(O)c1"
O=C1N[C@@H](Cc2ccc3[nH]cc(CCO)c3c2)CO1,O=C(O)Cc1c[nH]c2ccc(CC3COC(=O)N3)cc12,"O=C1NC(Cc2ccc3[nH]cc(CCOC4OC(C(=O)O)C(O)C(O)C4O)c3c2)CO1,O=C1NC(Cc2ccc3[nH]cc(CCOS(=O)(=O)O)c3c2)CO1,O=C(O)Cc1c[nH]c2ccc(CC3COC(=O)N3)cc12,O=C1NC(Cc2ccc3[nH]cc(C(O)CO)c3c2)CO1,O=C1NC(Cc2ccc3[nH]cc(CC(O)O)c3c2)CO1,O=CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,C=Cc1c[nH]c2ccc(CC3COC(=O)N3)cc12,O=C1NC(Cc2ccc3[nH]c(O)c(CCO)c3c2)CO1,O=C(O)NC(CO)Cc1ccc2[nH]cc(CCO)c2c1,NC(COC(=O)O)Cc1ccc2[nH]cc(CCO)c2c1,O=CC(Cc1ccc2[nH]cc(CCO)c2c1)NC(=O)O,O=C1OCC(Cc2ccc3[nH]cc(CCO)c3c2)N1O,O=C1NC(Cc2ccc3c(c2)c(CCO)cn3C2OC(C(=O)O)C(O)C(O)C2O)CO1,O=C1NC(O)(Cc2ccc3[nH]cc(CCO)c3c2)CO1,O=C1NC(Cc2ccc3[nH]cc(CCO)c3c2)C(O)O1"
